"TrustName.x","abx","fyear","usage_rate"
"trust_14","Sulfamethoxazole/trimethoprim","2017-2018",16.7257215362042
"trust_15","Sulfamethoxazole/trimethoprim","2017-2018",95.0585914077237
"trust_16","Sulfamethoxazole/trimethoprim","2017-2018",38.9206538675353
"trust_17","Sulfamethoxazole/trimethoprim","2017-2018",45.5786684993654
"trust_18","Sulfamethoxazole/trimethoprim","2017-2018",96.3485861197114
"trust_19","Sulfamethoxazole/trimethoprim","2017-2018",78.5373095655814
"trust_20","Sulfamethoxazole/trimethoprim","2017-2018",93.5488761635497
"trust_21","Sulfamethoxazole/trimethoprim","2017-2018",92.0763005968183
"trust_22","Sulfamethoxazole/trimethoprim","2017-2018",24.4885353371501
"trust_23","Sulfamethoxazole/trimethoprim","2017-2018",84.256634558551
"trust_24","Sulfamethoxazole/trimethoprim","2017-2018",93.1630267761648
"trust_25","Sulfamethoxazole/trimethoprim","2017-2018",69.3462034920231
"trust_26","Sulfamethoxazole/trimethoprim","2017-2018",59.0246240375564
"trust_27","Sulfamethoxazole/trimethoprim","2017-2018",58.5904080886394
"trust_28","Sulfamethoxazole/trimethoprim","2017-2018",27.5353842182085
"trust_29","Sulfamethoxazole/trimethoprim","2017-2018",93.9582821447402
"trust_30","Sulfamethoxazole/trimethoprim","2017-2018",31.8748618243262
"trust_31","Sulfamethoxazole/trimethoprim","2017-2018",57.0845232345164
"trust_32","Sulfamethoxazole/trimethoprim","2017-2018",9.59560165647417
"trust_33","Sulfamethoxazole/trimethoprim","2017-2018",93.3761275140569
"trust_34","Sulfamethoxazole/trimethoprim","2017-2018",39.561393042095
"trust_35","Sulfamethoxazole/trimethoprim","2017-2018",62.9605242284015
"trust_36","Sulfamethoxazole/trimethoprim","2017-2018",16.2995557067916
"trust_37","Sulfamethoxazole/trimethoprim","2017-2018",72.9561369167641
"trust_38","Sulfamethoxazole/trimethoprim","2017-2018",35.1146454922855
"trust_39","Sulfamethoxazole/trimethoprim","2017-2018",3.9401437388733
"trust_40","Sulfamethoxazole/trimethoprim","2017-2018",33.5139008937404
"trust_41","Sulfamethoxazole/trimethoprim","2017-2018",58.6467812769115
"trust_42","Sulfamethoxazole/trimethoprim","2017-2018",95.4548229230568
"trust_43","Sulfamethoxazole/trimethoprim","2017-2018",48.4695705818012
"trust_44","Sulfamethoxazole/trimethoprim","2017-2018",36.9227387709543
"trust_45","Sulfamethoxazole/trimethoprim","2017-2018",75.7369575323537
"trust_46","Sulfamethoxazole/trimethoprim","2017-2018",18.0072460323572
"trust_47","Sulfamethoxazole/trimethoprim","2017-2018",75.2365664113313
"trust_48","Sulfamethoxazole/trimethoprim","2017-2018",25.0123688718304
"trust_49","Sulfamethoxazole/trimethoprim","2017-2018",1.82993880007416
"trust_50","Sulfamethoxazole/trimethoprim","2017-2018",69.7153611108661
"trust_51","Sulfamethoxazole/trimethoprim","2017-2018",1.17750125937164
"trust_52","Sulfamethoxazole/trimethoprim","2017-2018",45.3698953380808
"trust_53","Sulfamethoxazole/trimethoprim","2017-2018",14.4082818413153
"trust_54","Sulfamethoxazole/trimethoprim","2017-2018",36.3756667822599
"trust_55","Sulfamethoxazole/trimethoprim","2017-2018",26.0273923166096
"trust_56","Sulfamethoxazole/trimethoprim","2017-2018",9.99513606075197
"trust_57","Sulfamethoxazole/trimethoprim","2017-2018",90.5397532507777
"trust_58","Sulfamethoxazole/trimethoprim","2017-2018",58.5838353261352
"trust_59","Sulfamethoxazole/trimethoprim","2017-2018",17.2164164483547
"trust_60","Sulfamethoxazole/trimethoprim","2017-2018",45.5977263860404
"trust_61","Sulfamethoxazole/trimethoprim","2017-2018",94.4590633269399
"trust_62","Sulfamethoxazole/trimethoprim","2017-2018",55.935537093319
"trust_63","Sulfamethoxazole/trimethoprim","2017-2018",17.8483350900933
"trust_64","Sulfamethoxazole/trimethoprim","2017-2018",48.6850645393133
"trust_65","Sulfamethoxazole/trimethoprim","2017-2018",3.99660426191986
"trust_66","Sulfamethoxazole/trimethoprim","2017-2018",44.6247120155022
"trust_67","Sulfamethoxazole/trimethoprim","2017-2018",70.5334297148511
"trust_68","Sulfamethoxazole/trimethoprim","2017-2018",86.634019901976
"trust_69","Sulfamethoxazole/trimethoprim","2017-2018",24.4650836801156
"trust_70","Sulfamethoxazole/trimethoprim","2017-2018",64.2239318694919
"trust_71","Sulfamethoxazole/trimethoprim","2017-2018",18.4727390762419
"trust_72","Sulfamethoxazole/trimethoprim","2017-2018",61.9477563304827
"trust_73","Sulfamethoxazole/trimethoprim","2017-2018",78.2218997366726
"trust_74","Sulfamethoxazole/trimethoprim","2017-2018",82.5972446473315
"trust_75","Sulfamethoxazole/trimethoprim","2017-2018",56.8724421551451
"trust_76","Sulfamethoxazole/trimethoprim","2017-2018",81.0567283770069
"trust_77","Sulfamethoxazole/trimethoprim","2017-2018",50.5438730819151
"trust_78","Sulfamethoxazole/trimethoprim","2017-2018",45.8482741145417
"trust_79","Sulfamethoxazole/trimethoprim","2017-2018",95.0902872020379
"trust_80","Sulfamethoxazole/trimethoprim","2017-2018",13.6475190054625
"trust_81","Sulfamethoxazole/trimethoprim","2017-2018",91.4264759980142
"trust_82","Sulfamethoxazole/trimethoprim","2017-2018",26.459804805927
"trust_83","Sulfamethoxazole/trimethoprim","2017-2018",8.45616504084319
"trust_84","Sulfamethoxazole/trimethoprim","2017-2018",15.1293398113921
"trust_85","Sulfamethoxazole/trimethoprim","2017-2018",17.3965223366395
"trust_86","Sulfamethoxazole/trimethoprim","2017-2018",2.84315533936024
"trust_87","Sulfamethoxazole/trimethoprim","2017-2018",48.7004669615999
"trust_88","Sulfamethoxazole/trimethoprim","2017-2018",13.9971303520724
"trust_89","Sulfamethoxazole/trimethoprim","2017-2018",48.4106741612777
"trust_90","Sulfamethoxazole/trimethoprim","2017-2018",97.7970008039847
"trust_91","Sulfamethoxazole/trimethoprim","2017-2018",55.1952798850834
"trust_92","Sulfamethoxazole/trimethoprim","2017-2018",42.9661273956299
"trust_93","Sulfamethoxazole/trimethoprim","2017-2018",95.7286807475612
"trust_94","Sulfamethoxazole/trimethoprim","2017-2018",49.5661732973531
"trust_95","Sulfamethoxazole/trimethoprim","2017-2018",53.7749250186607
"trust_96","Sulfamethoxazole/trimethoprim","2017-2018",23.6653009895235
"trust_97","Sulfamethoxazole/trimethoprim","2017-2018",52.1625877358019
"trust_98","Sulfamethoxazole/trimethoprim","2017-2018",7.73589950986207
"trust_99","Sulfamethoxazole/trimethoprim","2017-2018",23.3256671344861
"trust_100","Sulfamethoxazole/trimethoprim","2017-2018",43.9729617442936
"trust_1","Teicoplanin","2017-2018",2.05799120012671
"trust_2","Teicoplanin","2017-2018",59.1469183797017
"trust_3","Teicoplanin","2017-2018",96.2952863192186
"trust_4","Teicoplanin","2017-2018",58.2160050515085
"trust_5","Teicoplanin","2017-2018",64.9585154140368
"trust_6","Teicoplanin","2017-2018",75.1662809634581
"trust_7","Teicoplanin","2017-2018",74.284229055047
"trust_8","Teicoplanin","2017-2018",46.106925373897
"trust_9","Teicoplanin","2017-2018",80.175173189491
"trust_10","Teicoplanin","2017-2018",30.7345998706296
"trust_11","Teicoplanin","2017-2018",76.9067564746365
"trust_12","Teicoplanin","2017-2018",75.8039308711886
"trust_13","Teicoplanin","2017-2018",27.798009943217
"trust_14","Teicoplanin","2017-2018",60.7087007490918
"trust_15","Teicoplanin","2017-2018",86.4612028701231
"trust_16","Teicoplanin","2017-2018",18.533239280805
"trust_17","Teicoplanin","2017-2018",39.6962476428598
"trust_18","Teicoplanin","2017-2018",36.5068743238226
"trust_19","Teicoplanin","2017-2018",45.1284856535494
"trust_20","Teicoplanin","2017-2018",23.7643256317824
"trust_21","Teicoplanin","2017-2018",83.9907674118876
"trust_22","Teicoplanin","2017-2018",51.3548047980294
"trust_23","Teicoplanin","2017-2018",5.52861895412207
"trust_24","Teicoplanin","2017-2018",16.1169207189232
"trust_25","Teicoplanin","2017-2018",61.4496658323333
"trust_26","Teicoplanin","2017-2018",57.9405673546717
"trust_27","Teicoplanin","2017-2018",72.0354878110811
"trust_28","Teicoplanin","2017-2018",37.9581803455949
"trust_29","Teicoplanin","2017-2018",26.8741548527032
"trust_30","Teicoplanin","2017-2018",80.4669132223353
"trust_31","Teicoplanin","2017-2018",74.9055256135762
"trust_32","Teicoplanin","2017-2018",22.096303361468
"trust_33","Teicoplanin","2017-2018",7.62281254865229
"trust_34","Teicoplanin","2017-2018",8.59388115350157
"trust_35","Teicoplanin","2017-2018",59.1509057441726
"trust_36","Teicoplanin","2017-2018",9.71267661079764
"trust_37","Teicoplanin","2017-2018",47.743306774646
"trust_38","Teicoplanin","2017-2018",70.232757483609
"trust_39","Teicoplanin","2017-2018",19.1501260502264
"trust_40","Teicoplanin","2017-2018",20.9514036308974
"trust_41","Teicoplanin","2017-2018",16.6809055721387
"trust_42","Teicoplanin","2017-2018",32.3816497344524
"trust_43","Teicoplanin","2017-2018",91.3469976047054
"trust_44","Teicoplanin","2017-2018",73.8006865372881
"trust_45","Teicoplanin","2017-2018",34.8724102135748
"trust_46","Teicoplanin","2017-2018",32.6886290917173
"trust_47","Teicoplanin","2017-2018",35.5360061395913
"trust_48","Teicoplanin","2017-2018",34.3723382567987
"trust_49","Teicoplanin","2017-2018",5.18485233187675
"trust_50","Teicoplanin","2017-2018",70.8707834593952
"trust_51","Teicoplanin","2017-2018",73.2103256741539
"trust_52","Teicoplanin","2017-2018",53.6388691049069
"trust_53","Teicoplanin","2017-2018",31.0548143927008
"trust_54","Teicoplanin","2017-2018",40.0630422402173
"trust_55","Teicoplanin","2017-2018",45.0582023710012
"trust_56","Teicoplanin","2017-2018",89.3203605199233
"trust_57","Teicoplanin","2017-2018",54.9781328300014
"trust_58","Teicoplanin","2017-2018",78.2073835842311
"trust_59","Teicoplanin","2017-2018",29.1215142933652
"trust_60","Teicoplanin","2017-2018",65.6271889572963
"trust_61","Teicoplanin","2017-2018",72.453184844926
"trust_62","Teicoplanin","2017-2018",35.614479565993
"trust_63","Teicoplanin","2017-2018",41.0849909298122
"trust_64","Teicoplanin","2017-2018",32.7331469627097
"trust_65","Teicoplanin","2017-2018",54.4059816282243
"trust_66","Teicoplanin","2017-2018",65.3122027870268
"trust_67","Teicoplanin","2017-2018",37.6139095053077
"trust_68","Teicoplanin","2017-2018",22.3378484835848
"trust_69","Teicoplanin","2017-2018",27.5450478307903
"trust_70","Teicoplanin","2017-2018",47.7353256195784
"trust_71","Teicoplanin","2017-2018",29.2632721364498
"trust_72","Teicoplanin","2017-2018",52.6570755755529
"trust_73","Teicoplanin","2017-2018",89.3627365119755
"trust_74","Teicoplanin","2017-2018",34.4973334344104
"trust_75","Teicoplanin","2017-2018",98.4093540580943
"trust_76","Teicoplanin","2017-2018",83.1227506045252
"trust_77","Teicoplanin","2017-2018",21.2123268283904
"trust_78","Teicoplanin","2017-2018",8.58150748535991
"trust_79","Teicoplanin","2017-2018",72.0384608255699
"trust_80","Teicoplanin","2017-2018",0.50972115714103
"trust_81","Teicoplanin","2017-2018",70.3220011200756
"trust_82","Teicoplanin","2017-2018",35.2308448636904
"trust_83","Teicoplanin","2017-2018",13.6470414698124
"trust_84","Teicoplanin","2017-2018",94.208873459138
"trust_85","Teicoplanin","2017-2018",31.5973664401099
"trust_86","Teicoplanin","2017-2018",26.1133363004774
"trust_87","Teicoplanin","2017-2018",24.7231474146247
"trust_88","Teicoplanin","2017-2018",76.6291506588459
"trust_89","Teicoplanin","2017-2018",79.0449050022289
"trust_90","Teicoplanin","2017-2018",95.4284521052614
"trust_91","Teicoplanin","2017-2018",57.0100788492709
"trust_92","Teicoplanin","2017-2018",37.1235507074744
"trust_93","Teicoplanin","2017-2018",96.2084570666775
"trust_94","Teicoplanin","2017-2018",78.1816786155105
"trust_95","Teicoplanin","2017-2018",97.1872484078631
"trust_96","Teicoplanin","2017-2018",77.382874628529
"trust_97","Teicoplanin","2017-2018",32.1325314929709
"trust_98","Teicoplanin","2017-2018",85.5691516073421
"trust_99","Teicoplanin","2017-2018",56.3557622255757
"trust_100","Teicoplanin","2017-2018",90.8505950588733
"trust_1","Tobramycin","2017-2018",38.1956665311009
"trust_2","Tobramycin","2017-2018",92.373889288865
"trust_3","Tobramycin","2017-2018",94.5548042654991
"trust_4","Tobramycin","2017-2018",91.189473005943
"trust_5","Tobramycin","2017-2018",84.8433425650001
"trust_6","Tobramycin","2017-2018",19.4471065420657
"trust_7","Tobramycin","2017-2018",93.8941731583327
"trust_8","Tobramycin","2017-2018",30.1765941083431
"trust_9","Tobramycin","2017-2018",20.3514485154301
"trust_10","Tobramycin","2017-2018",43.7097139656544
"trust_11","Tobramycin","2017-2018",17.6464000949636
"trust_12","Tobramycin","2017-2018",87.4424776993692
"trust_13","Tobramycin","2017-2018",52.2393286926672
"trust_14","Tobramycin","2017-2018",83.813889650628
"trust_15","Tobramycin","2017-2018",99.5845949742943
"trust_16","Tobramycin","2017-2018",25.54495788645
"trust_17","Tobramycin","2017-2018",85.8288076939061
"trust_18","Tobramycin","2017-2018",51.4049404300749
"trust_19","Tobramycin","2017-2018",91.30085229408
"trust_20","Tobramycin","2017-2018",4.75862845778465
"trust_21","Tobramycin","2017-2018",46.0856131277978
"trust_22","Tobramycin","2017-2018",64.6373787662014
"trust_23","Tobramycin","2017-2018",46.6988543048501
"trust_24","Tobramycin","2017-2018",48.1486065080389
"trust_25","Tobramycin","2017-2018",2.08348762243986
"trust_26","Tobramycin","2017-2018",77.5966675486416
"trust_27","Tobramycin","2017-2018",56.0440278612077
"trust_28","Tobramycin","2017-2018",44.7310270275921
"trust_29","Tobramycin","2017-2018",48.6421703128144
"trust_30","Tobramycin","2017-2018",95.8277657162398
"trust_31","Tobramycin","2017-2018",34.5919899409637
"trust_32","Tobramycin","2017-2018",63.6744639836252
"trust_33","Tobramycin","2017-2018",80.9559573885053
"trust_34","Tobramycin","2017-2018",65.400328906253
"trust_35","Tobramycin","2017-2018",29.0916678961366
"trust_36","Tobramycin","2017-2018",34.8469848977402
"trust_37","Tobramycin","2017-2018",85.4701216798276
"trust_38","Tobramycin","2017-2018",95.8957709837705
"trust_39","Tobramycin","2017-2018",96.5028091799468
"trust_40","Tobramycin","2017-2018",61.8336491286755
"trust_41","Tobramycin","2017-2018",51.4706046320498
"trust_42","Tobramycin","2017-2018",27.4507150519639
"trust_43","Tobramycin","2017-2018",68.5314923524857
"trust_44","Tobramycin","2017-2018",25.1366271171719
"trust_45","Tobramycin","2017-2018",96.5829299530014
"trust_46","Tobramycin","2017-2018",10.3575558867306
"trust_47","Tobramycin","2017-2018",44.8277594288811
"trust_48","Tobramycin","2017-2018",92.6535425940529
"trust_49","Tobramycin","2017-2018",94.1688599064946
"trust_50","Tobramycin","2017-2018",11.8152580223978
"trust_51","Tobramycin","2017-2018",71.3532888330519
"trust_52","Tobramycin","2017-2018",80.7976971613243
"trust_53","Tobramycin","2017-2018",8.56962944380939
"trust_54","Tobramycin","2017-2018",87.4924717471004
"trust_55","Tobramycin","2017-2018",47.8225532686338
"trust_56","Tobramycin","2017-2018",56.571847689338
"trust_57","Tobramycin","2017-2018",67.5070957047865
"trust_58","Tobramycin","2017-2018",86.9956138310954
"trust_59","Tobramycin","2017-2018",74.2513722972944
"trust_60","Tobramycin","2017-2018",38.9245368307456
"trust_61","Tobramycin","2017-2018",97.2524865530431
"trust_62","Tobramycin","2017-2018",25.2396010560915
"trust_63","Tobramycin","2017-2018",97.4154806463048
"trust_64","Tobramycin","2017-2018",63.2192282937467
"trust_65","Tobramycin","2017-2018",59.3445132952183
"trust_66","Tobramycin","2017-2018",47.955062170513
"trust_67","Tobramycin","2017-2018",58.9281626278535
"trust_68","Tobramycin","2017-2018",16.4741735905409
"trust_69","Tobramycin","2017-2018",30.5788961239159
"trust_70","Tobramycin","2017-2018",58.8972580851987
"trust_71","Tobramycin","2017-2018",92.7747249370441
"trust_72","Tobramycin","2017-2018",77.8695574728772
"trust_73","Tobramycin","2017-2018",79.5501410961151
"trust_74","Tobramycin","2017-2018",67.9891898762435
"trust_75","Tobramycin","2017-2018",60.520898620598
"trust_76","Tobramycin","2017-2018",80.3082460770383
"trust_77","Tobramycin","2017-2018",11.9923067511991
"trust_78","Tobramycin","2017-2018",19.024382927455
"trust_79","Tobramycin","2017-2018",78.9903384167701
"trust_80","Tobramycin","2017-2018",17.479574563913
"trust_81","Tobramycin","2017-2018",96.8937434023246
"trust_82","Tobramycin","2017-2018",5.91380917467177
"trust_83","Tobramycin","2017-2018",83.6064198287204
"trust_84","Tobramycin","2017-2018",59.2465607449412
"trust_85","Tobramycin","2017-2018",99.4577049277723
"trust_86","Tobramycin","2017-2018",97.5940380245447
"trust_87","Tobramycin","2017-2018",37.6406971830875
"trust_88","Tobramycin","2017-2018",38.5794269153848
"trust_89","Tobramycin","2017-2018",27.137455670163
"trust_90","Tobramycin","2017-2018",97.9330643080175
"trust_91","Tobramycin","2017-2018",87.620111880824
"trust_92","Tobramycin","2017-2018",57.2474806336686
"trust_93","Tobramycin","2017-2018",1.29461414180696
"trust_94","Tobramycin","2017-2018",10.3343986207619
"trust_95","Tobramycin","2017-2018",92.0937833376229
"trust_96","Tobramycin","2017-2018",92.3419926315546
"trust_97","Tobramycin","2017-2018",53.3217868534848
"trust_98","Tobramycin","2017-2018",50.5082914372906
"trust_99","Tobramycin","2017-2018",56.1603719601408
"trust_100","Tobramycin","2017-2018",35.3291145525873
"trust_1","Trimethoprim","2017-2018",4.48873187415302
"trust_2","Trimethoprim","2017-2018",52.825810899958
"trust_3","Trimethoprim","2017-2018",98.762196674943
"trust_4","Trimethoprim","2017-2018",1.59858008846641
"trust_5","Trimethoprim","2017-2018",51.7384532140568
"trust_6","Trimethoprim","2017-2018",59.541366668418
"trust_7","Trimethoprim","2017-2018",15.1822705753148
"trust_8","Trimethoprim","2017-2018",47.3805735819042
"trust_9","Trimethoprim","2017-2018",78.6521569592878
"trust_10","Trimethoprim","2017-2018",12.6907022437081
"trust_11","Trimethoprim","2017-2018",27.0772626390681
"trust_12","Trimethoprim","2017-2018",81.9028478581458
"trust_13","Trimethoprim","2017-2018",10.7645915588364
"trust_14","Trimethoprim","2017-2018",25.0813818071038
"trust_15","Trimethoprim","2017-2018",41.7017156258225
"trust_16","Trimethoprim","2017-2018",20.8972341148183
"trust_17","Trimethoprim","2017-2018",93.7902551144361
"trust_18","Trimethoprim","2017-2018",92.9826986277476
"trust_19","Trimethoprim","2017-2018",2.02441695146263
"trust_20","Trimethoprim","2017-2018",23.5187352867797
"trust_21","Trimethoprim","2017-2018",57.3724667774513
"trust_22","Trimethoprim","2017-2018",94.9842234840617
"trust_23","Trimethoprim","2017-2018",91.8348909588531
"trust_24","Trimethoprim","2017-2018",14.1509252833202
"trust_25","Trimethoprim","2017-2018",70.9104578243569
"trust_26","Trimethoprim","2017-2018",78.4665727056563
"trust_27","Trimethoprim","2017-2018",59.9185231141746
"trust_28","Trimethoprim","2017-2018",64.4325078697875
"trust_29","Trimethoprim","2017-2018",12.8877823008224
"trust_30","Trimethoprim","2017-2018",0.673280446790159
"trust_31","Trimethoprim","2017-2018",2.17111972160637
"trust_32","Trimethoprim","2017-2018",13.1960963830352
"trust_33","Trimethoprim","2017-2018",25.5139414221048
"trust_34","Trimethoprim","2017-2018",59.1944738524035
"trust_35","Trimethoprim","2017-2018",31.7448404384777
"trust_36","Trimethoprim","2017-2018",2.93472902849317
"trust_37","Trimethoprim","2017-2018",21.4705984573811
"trust_38","Trimethoprim","2017-2018",76.5323896193877
"trust_39","Trimethoprim","2017-2018",78.4780290909111
"trust_40","Trimethoprim","2017-2018",48.0339003494009
"trust_41","Trimethoprim","2017-2018",10.9586983220652
"trust_42","Trimethoprim","2017-2018",89.2616403987631
"trust_43","Trimethoprim","2017-2018",80.9934998629615
"trust_44","Trimethoprim","2017-2018",27.2631714586169
"trust_45","Trimethoprim","2017-2018",7.67547506839037
"trust_46","Trimethoprim","2017-2018",61.1381498165429
"trust_47","Trimethoprim","2017-2018",25.987711106427
"trust_48","Trimethoprim","2017-2018",81.452634348534
"trust_49","Trimethoprim","2017-2018",13.4330026805401
"trust_50","Trimethoprim","2017-2018",74.4071125984192
"trust_51","Trimethoprim","2017-2018",47.9432601481676
"trust_52","Trimethoprim","2017-2018",53.6789143225178
"trust_53","Trimethoprim","2017-2018",9.22280056402087
"trust_54","Trimethoprim","2017-2018",18.3056094450876
"trust_55","Trimethoprim","2017-2018",48.8750161370263
"trust_56","Trimethoprim","2017-2018",23.7283790484071
"trust_57","Trimethoprim","2017-2018",77.2289094980806
"trust_58","Trimethoprim","2017-2018",32.1479278616607
"trust_59","Trimethoprim","2017-2018",92.7416825201362
"trust_60","Trimethoprim","2017-2018",89.2593316501006
"trust_61","Trimethoprim","2017-2018",46.0564214969054
"trust_62","Trimethoprim","2017-2018",80.7509152684361
"trust_63","Trimethoprim","2017-2018",94.6679214946926
"trust_64","Trimethoprim","2017-2018",64.922165335156
"trust_65","Trimethoprim","2017-2018",74.3007972603664
"trust_66","Trimethoprim","2017-2018",48.1630185153335
"trust_67","Trimethoprim","2017-2018",3.82026850711554
"trust_68","Trimethoprim","2017-2018",16.9320216868073
"trust_69","Trimethoprim","2017-2018",64.7551166359335
"trust_70","Trimethoprim","2017-2018",13.7709008529782
"trust_71","Trimethoprim","2017-2018",36.7090757004917
"trust_72","Trimethoprim","2017-2018",28.0353390378878
"trust_73","Trimethoprim","2017-2018",97.6900905137882
"trust_74","Trimethoprim","2017-2018",73.6480497987941
"trust_75","Trimethoprim","2017-2018",58.7794684106484
"trust_76","Trimethoprim","2017-2018",10.8007189584896
"trust_77","Trimethoprim","2017-2018",25.8313259808347
"trust_78","Trimethoprim","2017-2018",42.6930581219494
"trust_79","Trimethoprim","2017-2018",79.6381703112274
"trust_80","Trimethoprim","2017-2018",41.8810005532578
"trust_81","Trimethoprim","2017-2018",81.4376162132248
"trust_82","Trimethoprim","2017-2018",62.4690726166591
"trust_83","Trimethoprim","2017-2018",20.486665610224
"trust_84","Trimethoprim","2017-2018",9.48702595196664
"trust_85","Trimethoprim","2017-2018",87.6699140062556
"trust_86","Trimethoprim","2017-2018",7.98614902887493
"trust_87","Trimethoprim","2017-2018",97.5058756070212
"trust_88","Trimethoprim","2017-2018",78.0085728270933
"trust_89","Trimethoprim","2017-2018",20.9155140677467
"trust_90","Trimethoprim","2017-2018",73.1505925999954
"trust_91","Trimethoprim","2017-2018",24.0707083139569
"trust_92","Trimethoprim","2017-2018",45.5278732581064
"trust_93","Trimethoprim","2017-2018",57.6004745438695
"trust_94","Trimethoprim","2017-2018",47.7757209679112
"trust_95","Trimethoprim","2017-2018",84.5380292041227
"trust_96","Trimethoprim","2017-2018",58.571201749146
"trust_97","Trimethoprim","2017-2018",16.9344607274979
"trust_98","Trimethoprim","2017-2018",51.9120116252452
"trust_99","Trimethoprim","2017-2018",2.63520581647754
"trust_100","Trimethoprim","2017-2018",56.947604008019
"trust_1","Vancomycin_iv","2017-2018",80.125159653835
"trust_2","Vancomycin_iv","2017-2018",8.67390357889235
"trust_3","Vancomycin_iv","2017-2018",21.3352854596451
"trust_4","Vancomycin_iv","2017-2018",20.4069517785683
"trust_5","Vancomycin_iv","2017-2018",25.993999815546
"trust_6","Vancomycin_iv","2017-2018",16.6396615328267
"trust_7","Vancomycin_iv","2017-2018",40.9670116147026
"trust_8","Vancomycin_iv","2017-2018",63.1334386765957
"trust_9","Vancomycin_iv","2017-2018",47.6057364838198
"trust_10","Vancomycin_iv","2017-2018",27.9048751108348
"trust_11","Vancomycin_iv","2017-2018",1.2412732699886
"trust_12","Vancomycin_iv","2017-2018",41.3912834366783
"trust_13","Vancomycin_iv","2017-2018",63.6769979493693
"trust_14","Vancomycin_iv","2017-2018",96.0470193065703
"trust_15","Vancomycin_iv","2017-2018",92.6973459776491
"trust_16","Vancomycin_iv","2017-2018",71.3899861788377
"trust_17","Vancomycin_iv","2017-2018",71.3613563217223
"trust_18","Vancomycin_iv","2017-2018",79.9508548108861
"trust_19","Vancomycin_iv","2017-2018",27.3764438927174
"trust_20","Vancomycin_iv","2017-2018",40.0745332008228
"trust_21","Vancomycin_iv","2017-2018",74.8907954897732
"trust_22","Vancomycin_iv","2017-2018",75.3679724875838
"trust_23","Vancomycin_iv","2017-2018",24.4262982625514
"trust_24","Vancomycin_iv","2017-2018",94.4877994945273
"trust_25","Vancomycin_iv","2017-2018",65.1165314251557
"trust_26","Vancomycin_iv","2017-2018",53.3606629353017
"trust_27","Vancomycin_iv","2017-2018",50.849006511271
"trust_28","Vancomycin_iv","2017-2018",13.0715256324038
"trust_29","Vancomycin_iv","2017-2018",97.6708240807056
"trust_30","Vancomycin_iv","2017-2018",61.4441195735708
"trust_31","Vancomycin_iv","2017-2018",51.4668608782813
"trust_32","Vancomycin_iv","2017-2018",39.6728774765506
"trust_33","Vancomycin_iv","2017-2018",24.7261185897514
"trust_34","Vancomycin_iv","2017-2018",37.7208648249507
"trust_35","Vancomycin_iv","2017-2018",58.1174656748772
"trust_36","Vancomycin_iv","2017-2018",0.31049745157361
"trust_37","Vancomycin_iv","2017-2018",30.649812403135
"trust_38","Vancomycin_iv","2017-2018",5.921515612863
"trust_39","Vancomycin_iv","2017-2018",47.5391550688073
"trust_40","Vancomycin_iv","2017-2018",16.6343333432451
"trust_41","Vancomycin_iv","2017-2018",2.06356924027205
"trust_42","Vancomycin_iv","2017-2018",5.04633903037757
"trust_43","Vancomycin_iv","2017-2018",21.3968117255718
"trust_44","Vancomycin_iv","2017-2018",64.5137305604294
"trust_45","Vancomycin_iv","2017-2018",53.5860865144059
"trust_46","Vancomycin_iv","2017-2018",55.2475437754765
"trust_47","Vancomycin_iv","2017-2018",20.2260892139748
"trust_48","Vancomycin_iv","2017-2018",6.88859121873975
"trust_49","Vancomycin_iv","2017-2018",50.150109664537
"trust_50","Vancomycin_iv","2017-2018",30.9769309125841
"trust_51","Vancomycin_iv","2017-2018",36.8107284419239
"trust_52","Vancomycin_iv","2017-2018",90.4465967556462
"trust_53","Vancomycin_iv","2017-2018",5.08349200244993
"trust_54","Vancomycin_iv","2017-2018",35.4504645802081
"trust_55","Vancomycin_iv","2017-2018",84.5204086275771
"trust_56","Vancomycin_iv","2017-2018",25.9080766001716
"trust_57","Vancomycin_iv","2017-2018",96.7157667735592
"trust_58","Vancomycin_iv","2017-2018",19.641566905193
"trust_59","Vancomycin_iv","2017-2018",21.1364615010098
"trust_60","Vancomycin_iv","2017-2018",45.7386650610715
"trust_61","Vancomycin_iv","2017-2018",88.3203132776543
"trust_62","Vancomycin_iv","2017-2018",6.64100674912333
"trust_63","Vancomycin_iv","2017-2018",31.4311974449083
"trust_64","Vancomycin_iv","2017-2018",20.605755969882
"trust_65","Vancomycin_iv","2017-2018",20.7196991425008
"trust_66","Vancomycin_iv","2017-2018",26.9016433740035
"trust_67","Vancomycin_iv","2017-2018",67.913822340779
"trust_68","Vancomycin_iv","2017-2018",76.039796997793
"trust_69","Vancomycin_iv","2017-2018",54.7906781313941
"trust_70","Vancomycin_iv","2017-2018",88.7124633416533
"trust_71","Vancomycin_iv","2017-2018",1.65235747117549
"trust_72","Vancomycin_iv","2017-2018",94.2357792286202
"trust_73","Vancomycin_iv","2017-2018",10.5357417138293
"trust_74","Vancomycin_iv","2017-2018",14.7099228110164
"trust_75","Vancomycin_iv","2017-2018",24.2061681346968
"trust_76","Vancomycin_iv","2017-2018",13.271813117899
"trust_77","Vancomycin_iv","2017-2018",99.0268605295569
"trust_78","Vancomycin_iv","2017-2018",98.7266744952649
"trust_79","Vancomycin_iv","2017-2018",79.2185584548861
"trust_80","Vancomycin_iv","2017-2018",20.5435935175046
